timestamp,provider,model,call_kind,request_id,input_tokens,output_tokens,estimated_cost_usd,notes
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:02:18+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:19+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:02:54+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T17:02:54+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T17:02:54+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T17:02:54+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T17:02:54+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T17:07:40+00:00,local-ocr,ocr:rapidocr,ocr,request_33,0,0,0.00000000,image:image_06 -> event:event_3051
2026-09-12T17:07:40+00:00,local-ocr,ocr:rapidocr,ocr,request_35,0,0,0.00000000,image:image_07 -> event:event_3231
2026-09-12T17:07:40+00:00,local-ocr,ocr:rapidocr,ocr,request_48,0,0,0.00000000,image:image_08 -> event:event_4535
2026-09-12T17:07:40+00:00,local-ocr,ocr:rapidocr,ocr,request_55,0,0,0.00000000,image:image_09 -> event:event_5170
2026-09-12T17:07:40+00:00,local-ocr,ocr:rapidocr,ocr,request_64,0,0,0.00000000,image:image_10 -> event:event_6033
2026-09-12T17:07:40+00:00,local-ocr,ocr:rapidocr,ocr,request_73,0,0,0.00000000,image:image_11 -> event:event_6859
2026-09-12T17:07:40+00:00,local-ocr,ocr:rapidocr,ocr,request_78,0,0,0.00000000,image:image_12 -> event:event_7307
2026-09-12T17:07:40+00:00,local-ocr,ocr:rapidocr,ocr,request_84,0,0,0.00000000,image:image_13 -> event:event_7941
2026-09-12T17:07:40+00:00,local-ocr,ocr:rapidocr,ocr,request_101,0,0,0.00000000,image:image_14 -> event:event_9421
2026-09-12T17:07:40+00:00,local-ocr,ocr:rapidocr,ocr,request_105,0,0,0.00000000,image:image_15 -> event:event_9806
2026-09-12T17:07:40+00:00,local-ocr,ocr:rapidocr,ocr,request_113,0,0,0.00000000,image:image_16 -> event:event_10521
2026-09-12T18:30:52+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:30:52+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:30:52+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:30:52+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:30:52+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:33:09+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:33:09+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:33:09+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:33:09+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:36:18+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:38:57+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:38:57+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:38:57+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:38:57+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:38:57+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:38:57+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:38:57+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:38:57+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:38:57+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:38:57+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:41:02+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:43:10+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:43:10+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:43:10+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:43:10+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:43:10+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:45:34+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-12T18:45:34+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-12T18:45:34+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-12T18:45:34+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-12T18:45:34+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-12T18:45:44+00:00,local-ocr,ocr:rapidocr,ocr,request_33,0,0,0.00000000,image:image_06 -> event:event_3051
2026-09-12T18:45:44+00:00,local-ocr,ocr:rapidocr,ocr,request_35,0,0,0.00000000,image:image_07 -> event:event_3231
2026-09-12T18:45:44+00:00,local-ocr,ocr:rapidocr,ocr,request_48,0,0,0.00000000,image:image_08 -> event:event_4535
2026-09-12T18:45:44+00:00,local-ocr,ocr:rapidocr,ocr,request_55,0,0,0.00000000,image:image_09 -> event:event_5170
2026-09-12T18:45:44+00:00,local-ocr,ocr:rapidocr,ocr,request_64,0,0,0.00000000,image:image_10 -> event:event_6033
2026-09-12T18:45:44+00:00,local-ocr,ocr:rapidocr,ocr,request_73,0,0,0.00000000,image:image_11 -> event:event_6859
2026-09-12T18:45:44+00:00,local-ocr,ocr:rapidocr,ocr,request_78,0,0,0.00000000,image:image_12 -> event:event_7307
2026-09-12T18:45:44+00:00,local-ocr,ocr:rapidocr,ocr,request_84,0,0,0.00000000,image:image_13 -> event:event_7941
2026-09-12T18:45:44+00:00,local-ocr,ocr:rapidocr,ocr,request_101,0,0,0.00000000,image:image_14 -> event:event_9421
2026-09-12T18:45:44+00:00,local-ocr,ocr:rapidocr,ocr,request_105,0,0,0.00000000,image:image_15 -> event:event_9806
2026-09-12T18:45:44+00:00,local-ocr,ocr:rapidocr,ocr,request_113,0,0,0.00000000,image:image_16 -> event:event_10521
2026-09-13T06:46:50+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-13T06:46:50+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-13T06:46:50+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-13T06:46:50+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-13T06:46:50+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-13T06:53:31+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-13T06:53:31+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-13T06:53:31+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-13T06:53:31+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-13T06:53:31+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-13T07:18:45+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-13T07:18:45+00:00,local-ocr,ocr:rapidocr,ocr,request_16,0,0,0.00000000,image:image_02 -> event:event_1442
2026-09-13T07:18:45+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-13T07:18:45+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-13T07:18:45+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-13T07:48:22+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-13T08:01:39+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
2026-09-13T08:02:31+00:00,local-ocr,ocr:rapidocr,ocr,request_17,0,0,0.00000000,image:image_03 -> event:event_1545
2026-09-13T08:02:31+00:00,local-ocr,ocr:rapidocr,ocr,request_19,0,0,0.00000000,image:image_04 -> event:event_1700
2026-09-13T08:02:31+00:00,local-ocr,ocr:rapidocr,ocr,request_20,0,0,0.00000000,image:image_05 -> event:event_1786
2026-09-13T08:10:53+00:00,local-ocr,ocr:rapidocr,ocr,request_03,0,0,0.00000000,image:image_01 -> event:event_253
